2025-07-02 09:13:53,237 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE, FRR) |   p. fattorizzata |   p. empirica |
|     0 |      1 |     3 |   0.8555 |    0.2962 |   0.285681    |          0.136388  |        0.0333333  |    0.0333333  |
|     0 |      2 |     0 |   0.8555 |    0.1852 |   0.207832    |          0.624922  |        0.111111   |    0.111111   |
|     0 |      2 |     1 |   0.8555 |    0.1852 |   0.207832    |          0.249969  |        0.0444444  |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      3 |     0 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     1 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     2 |   0.8555 |    0.1333 |   0.129866    |          0.266693  |        0.0296296  |    0.0296296  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |   0.129866    |          0.733407  |        0.0814815  |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |    0.3851 |   0.75        |          0         |        0          |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |   0.75        |          0.111222  |        0.0037037  |    0.0037037  |
|     1 |      0 |     2 |   0.0444 |    0.3851 |   0.75        |          0.667334  |        0.0222222  |    0.0222222  |
|     1 |      0 |     3 |   0.0444 |    0.3851 |   0.75        |          0.222445  |        0.00740741 |    0.00740741 |
|     1 |      1 |     0 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     1 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     2 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     3 |   0.0444 |    0.2962 |   0.25        |          1.001     |        0.0111111  |    0.0111111  |
|     1 |      2 |     0 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     2 |      0 |     0 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     1 |   0.0999 |    0.3851 |   0.296296    |          0.125125  |        0.0037037  |    0.0037037  |
|     2 |      0 |     2 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     3 |   0.0999 |    0.3851 |   0.296296    |          0.375375  |        0.0111111  |    0.0111111  |
|     2 |      1 |     0 |   0.0999 |    0.2962 |   0.407408    |          0         |        0          |    0          |
|     2 |      1 |     1 |   0.0999 |    0.2962 |   0.407408    |          0.182     |        0.00740741 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |   0.407408    |          0.364     |        0.0148148  |    0.0148148  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |   0.407408    |          0.455     |        0.0185185  |    0.0185185  |
|     2 |      2 |     0 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     1 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     2 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |    0.1852 |   0.0740742   |          1.001     |        0.00740741 |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     3 |   0.0999 |    0.1333 |   0.222222    |          1.001     |        0.0222222  |    0.0222222  |
2025-07-02 13:32:12,585 - Similarità media: 1.0000
2025-07-03 08:04:03,836 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE, FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|---------------|--------------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0.3851 |   0.376622    |          0.160931  |        0.0518519  |    0.0518519  |
|     0 |      0 |     1 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     2 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     3 |   0.8555 |    0.3851 |   0.376622    |          0.011495  |        0.0037037  |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |    0.2962 |   0.285681    |          0.591017  |        0.144444   |    0.144444   |
|     0 |      1 |     1 |   0.8555 |    0.2962 |   0.285681    |          0.0909256 |        0.0222222  |    0.0222222  |
|     0 |      1 |     2 |   0.8555 |    0.2962 |   0.285681    |          0.181851  |        0.0444444  |    0.0444444  |
|     0 |      1 |     3 |   0.8555 |    0.2962 |   0.285681    |          0.136388  |        0.0333333  |    0.0333333  |
|     0 |      2 |     0 |   0.8555 |    0.1852 |   0.207832    |          0.624922  |        0.111111   |    0.111111   |
|     0 |      2 |     1 |   0.8555 |    0.1852 |   0.207832    |          0.249969  |        0.0444444  |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      3 |     0 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     1 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     2 |   0.8555 |    0.1333 |   0.129866    |          0.266693  |        0.0296296  |    0.0296296  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |   0.129866    |          0.733407  |        0.0814815  |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |    0.3851 |   0.75        |          0         |        0          |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |   0.75        |          0.111222  |        0.0037037  |    0.0037037  |
|     1 |      0 |     2 |   0.0444 |    0.3851 |   0.75        |          0.667334  |        0.0222222  |    0.0222222  |
|     1 |      0 |     3 |   0.0444 |    0.3851 |   0.75        |          0.222445  |        0.00740741 |    0.00740741 |
|     1 |      1 |     0 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     1 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     2 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     3 |   0.0444 |    0.2962 |   0.25        |          1.001     |        0.0111111  |    0.0111111  |
|     1 |      2 |     0 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     2 |      0 |     0 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     1 |   0.0999 |    0.3851 |   0.296296    |          0.125125  |        0.0037037  |    0.0037037  |
|     2 |      0 |     2 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     3 |   0.0999 |    0.3851 |   0.296296    |          0.375375  |        0.0111111  |    0.0111111  |
|     2 |      1 |     0 |   0.0999 |    0.2962 |   0.407408    |          0         |        0          |    0          |
|     2 |      1 |     1 |   0.0999 |    0.2962 |   0.407408    |          0.182     |        0.00740741 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |   0.407408    |          0.364     |        0.0148148  |    0.0148148  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |   0.407408    |          0.455     |        0.0185185  |    0.0185185  |
|     2 |      2 |     0 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     1 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     2 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |    0.1852 |   0.0740742   |          1.001     |        0.00740741 |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     3 |   0.0999 |    0.1333 |   0.222222    |          1.001     |        0.0222222  |    0.0222222  |
2025-07-03 08:04:03,836 - Similarità media: 1.0000
2025-07-03 18:03:11,628 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE, FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|---------------|--------------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0.3851 |   0.376622    |          0.160931  |        0.0518519  |    0.0518519  |
|     0 |      0 |     1 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     2 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     3 |   0.8555 |    0.3851 |   0.376622    |          0.011495  |        0.0037037  |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |    0.2962 |   0.285681    |          0.591017  |        0.144444   |    0.144444   |
|     0 |      1 |     1 |   0.8555 |    0.2962 |   0.285681    |          0.0909256 |        0.0222222  |    0.0222222  |
|     0 |      1 |     2 |   0.8555 |    0.2962 |   0.285681    |          0.181851  |        0.0444444  |    0.0444444  |
|     0 |      1 |     3 |   0.8555 |    0.2962 |   0.285681    |          0.136388  |        0.0333333  |    0.0333333  |
|     0 |      2 |     0 |   0.8555 |    0.1852 |   0.207832    |          0.624922  |        0.111111   |    0.111111   |
|     0 |      2 |     1 |   0.8555 |    0.1852 |   0.207832    |          0.249969  |        0.0444444  |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      3 |     0 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     1 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     2 |   0.8555 |    0.1333 |   0.129866    |          0.266693  |        0.0296296  |    0.0296296  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |   0.129866    |          0.733407  |        0.0814815  |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |    0.3851 |   0.75        |          0         |        0          |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |   0.75        |          0.111222  |        0.0037037  |    0.0037037  |
|     1 |      0 |     2 |   0.0444 |    0.3851 |   0.75        |          0.667334  |        0.0222222  |    0.0222222  |
|     1 |      0 |     3 |   0.0444 |    0.3851 |   0.75        |          0.222445  |        0.00740741 |    0.00740741 |
|     1 |      1 |     0 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     1 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     2 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     3 |   0.0444 |    0.2962 |   0.25        |          1.001     |        0.0111111  |    0.0111111  |
|     1 |      2 |     0 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     2 |      0 |     0 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     1 |   0.0999 |    0.3851 |   0.296296    |          0.125125  |        0.0037037  |    0.0037037  |
|     2 |      0 |     2 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     3 |   0.0999 |    0.3851 |   0.296296    |          0.375375  |        0.0111111  |    0.0111111  |
|     2 |      1 |     0 |   0.0999 |    0.2962 |   0.407408    |          0         |        0          |    0          |
|     2 |      1 |     1 |   0.0999 |    0.2962 |   0.407408    |          0.182     |        0.00740741 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |   0.407408    |          0.364     |        0.0148148  |    0.0148148  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |   0.407408    |          0.455     |        0.0185185  |    0.0185185  |
|     2 |      2 |     0 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     1 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     2 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |    0.1852 |   0.0740742   |          1.001     |        0.00740741 |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     3 |   0.0999 |    0.1333 |   0.222222    |          1.001     |        0.0222222  |    0.0222222  |
2025-07-03 18:03:11,628 - Similarità media: 1.0000
2025-07-07 16:26:43,075 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE, FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|---------------|--------------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0.3851 |   0.376622    |          0.160931  |        0.0518519  |    0.0518519  |
|     0 |      0 |     1 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     2 |   0.8555 |    0.3851 |   0.376622    |          0.413822  |        0.133333   |    0.133333   |
|     0 |      0 |     3 |   0.8555 |    0.3851 |   0.376622    |          0.011495  |        0.0037037  |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |    0.2962 |   0.285681    |          0.591017  |        0.144444   |    0.144444   |
|     0 |      1 |     1 |   0.8555 |    0.2962 |   0.285681    |          0.0909256 |        0.0222222  |    0.0222222  |
|     0 |      1 |     2 |   0.8555 |    0.2962 |   0.285681    |          0.181851  |        0.0444444  |    0.0444444  |
|     0 |      1 |     3 |   0.8555 |    0.2962 |   0.285681    |          0.136388  |        0.0333333  |    0.0333333  |
|     0 |      2 |     0 |   0.8555 |    0.1852 |   0.207832    |          0.624922  |        0.111111   |    0.111111   |
|     0 |      2 |     1 |   0.8555 |    0.1852 |   0.207832    |          0.249969  |        0.0444444  |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |   0.207832    |          0.0624922 |        0.0111111  |    0.0111111  |
|     0 |      3 |     0 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     1 |   0.8555 |    0.1333 |   0.129866    |          0         |        0          |    0          |
|     0 |      3 |     2 |   0.8555 |    0.1333 |   0.129866    |          0.266693  |        0.0296296  |    0.0296296  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |   0.129866    |          0.733407  |        0.0814815  |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |    0.3851 |   0.75        |          0         |        0          |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |   0.75        |          0.111222  |        0.0037037  |    0.0037037  |
|     1 |      0 |     2 |   0.0444 |    0.3851 |   0.75        |          0.667334  |        0.0222222  |    0.0222222  |
|     1 |      0 |     3 |   0.0444 |    0.3851 |   0.75        |          0.222445  |        0.00740741 |    0.00740741 |
|     1 |      1 |     0 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     1 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     2 |   0.0444 |    0.2962 |   0.25        |          0         |        0          |    0          |
|     1 |      1 |     3 |   0.0444 |    0.2962 |   0.25        |          1.001     |        0.0111111  |    0.0111111  |
|     1 |      2 |     0 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |    0.1852 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |   2.25225e-07 |          0         |        0          |    0          |
|     2 |      0 |     0 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     1 |   0.0999 |    0.3851 |   0.296296    |          0.125125  |        0.0037037  |    0.0037037  |
|     2 |      0 |     2 |   0.0999 |    0.3851 |   0.296296    |          0.25025   |        0.00740741 |    0.00740741 |
|     2 |      0 |     3 |   0.0999 |    0.3851 |   0.296296    |          0.375375  |        0.0111111  |    0.0111111  |
|     2 |      1 |     0 |   0.0999 |    0.2962 |   0.407408    |          0         |        0          |    0          |
|     2 |      1 |     1 |   0.0999 |    0.2962 |   0.407408    |          0.182     |        0.00740741 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |   0.407408    |          0.364     |        0.0148148  |    0.0148148  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |   0.407408    |          0.455     |        0.0185185  |    0.0185185  |
|     2 |      2 |     0 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     1 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     2 |   0.0999 |    0.1852 |   0.0740742   |          0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |    0.1852 |   0.0740742   |          1.001     |        0.00740741 |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |   0.222222    |          0         |        0          |    0          |
|     2 |      3 |     3 |   0.0999 |    0.1333 |   0.222222    |          1.001     |        0.0222222  |    0.0222222  |
2025-07-07 16:26:43,089 - Similarità media: 1.0000
